num_objects, method,path,latency
1,POST,/api/events/quickAdd,116.6074275970459
1,POST,/api/events/watch,113.39640617370605
1,POST,/api/events/quickAdd,112.64777183532715
1,POST,/api/events/quickAdd,112.76054382324219
1,POST,/api/events/import,111.86742782592773
1,GET,/api/events,112.03408241271973
1,POST,/api/events,111.52172088623047
1,GET,/api/events,111.94825172424316
1,GET,/api/events,113.11221122741699
1,POST,/api/events/import,112.57147789001465
1,POST,/api/events/quickAdd,112.88213729858398
1,POST,/api/events/watch,111.87863349914551
1,POST,/api/events/import,112.7176284790039
1,POST,/api/events/import,110.69989204406738
1,POST,/api/events/import,112.49232292175293
1,POST,/api/events,113.08121681213379
1,POST,/api/events/watch,111.82308197021484
1,GET,/api/events,111.44828796386719
1,GET,/api/events,113.64078521728516
1,POST,/api/events/watch,110.11147499084473
1,GET,/api/events,112.88642883300781
1,POST,/api/events,111.77897453308105
1,GET,/api/events,112.35547065734863
1,POST,/api/events/watch,112.6260757446289
1,GET,/api/events,112.52284049987793
1,POST,/api/events,110.69345474243164
1,POST,/api/events/watch,112.29610443115234
1,POST,/api/events/watch,112.71071434020996
1,POST,/api/events/import,112.49065399169922
1,POST,/api/events/import,111.91272735595703
10,POST,/api/events/import,137.7251148223877
10,POST,/api/events/quickAdd,139.13798332214355
10,GET,/api/events,138.63205909729004
10,POST,/api/events,136.7800235748291
10,POST,/api/events/import,134.88459587097168
10,GET,/api/events,136.48581504821777
10,POST,/api/events/quickAdd,138.38648796081543
10,POST,/api/events,138.93413543701172
10,POST,/api/events/watch,139.4202709197998
10,POST,/api/events/watch,137.5446319580078
10,POST,/api/events/watch,139.47319984436035
10,POST,/api/events/watch,137.09640502929688
10,POST,/api/events/watch,135.79416275024414
10,POST,/api/events/import,137.26091384887695
10,GET,/api/events,139.13702964782715
10,POST,/api/events/quickAdd,132.94672966003418
10,GET,/api/events,136.10219955444336
10,POST,/api/events,135.87117195129395
10,GET,/api/events,138.41629028320312
10,POST,/api/events/watch,137.4685764312744
10,POST,/api/events,136.19685173034668
10,POST,/api/events/watch,136.99626922607422
10,GET,/api/events,139.2207145690918
10,POST,/api/events/quickAdd,138.11302185058594
10,GET,/api/events,133.84747505187988
10,GET,/api/events,137.25757598876953
10,POST,/api/events,137.82334327697754
10,POST,/api/events/watch,137.13645935058594
10,POST,/api/events,134.57727432250977
10,POST,/api/events/import,134.70196723937988
20,GET,/api/events,218.48225593566895
20,GET,/api/events,218.24336051940918
20,POST,/api/events/import,215.07978439331055
20,GET,/api/events,213.5183811187744
20,POST,/api/events/import,220.13521194458008
20,POST,/api/events/import,214.61915969848633
20,POST,/api/events,220.71123123168945
20,POST,/api/events/import,218.05953979492188
20,POST,/api/events,219.98310089111328
20,POST,/api/events/watch,218.8706398010254
20,GET,/api/events,220.32642364501953
20,POST,/api/events/watch,218.186616897583
20,GET,/api/events,215.7614231109619
20,POST,/api/events,222.16200828552246
20,GET,/api/events,214.9035930633545
20,POST,/api/events/import,220.45302391052246
20,POST,/api/events/watch,214.68091011047363
20,POST,/api/events/import,216.4914608001709
20,POST,/api/events,218.97506713867188
20,POST,/api/events,217.70882606506348
20,GET,/api/events,221.40884399414062
20,POST,/api/events/quickAdd,219.44284439086914
20,POST,/api/events/import,218.66726875305176
20,POST,/api/events/import,215.80243110656738
20,POST,/api/events/quickAdd,218.74666213989258
20,POST,/api/events/quickAdd,217.93365478515625
20,POST,/api/events/import,219.95186805725098
20,POST,/api/events/watch,221.055269241333
20,POST,/api/events/quickAdd,215.93332290649414
20,POST,/api/events/import,221.87328338623047
30,POST,/api/events/watch,243.55816841125488
30,GET,/api/events,247.26390838623047
30,POST,/api/events/quickAdd,249.0987777709961
30,POST,/api/events/watch,249.8319149017334
30,POST,/api/events/quickAdd,246.44851684570312
30,POST,/api/events/import,250.75149536132812
30,POST,/api/events/watch,250.25653839111328
30,POST,/api/events,251.99651718139648
30,GET,/api/events,252.23469734191895
30,POST,/api/events/import,249.8493194580078
30,POST,/api/events/import,250.5178451538086
30,POST,/api/events/watch,247.90430068969727
30,GET,/api/events,249.6647834777832
30,POST,/api/events/import,251.66034698486328
30,POST,/api/events/watch,251.26051902770996
30,POST,/api/events/watch,249.81451034545898
30,POST,/api/events,250.60105323791504
30,GET,/api/events,250.1394748687744
30,GET,/api/events,249.75991249084473
30,POST,/api/events,251.41048431396484
30,POST,/api/events/watch,251.94644927978516
30,GET,/api/events,244.5049285888672
30,POST,/api/events/import,246.56009674072266
30,GET,/api/events,250.31375885009766
30,GET,/api/events,246.25897407531738
30,GET,/api/events,250.69689750671387
30,POST,/api/events/quickAdd,251.62816047668457
30,POST,/api/events,242.48719215393066
30,GET,/api/events,247.97701835632324
30,POST,/api/events/quickAdd,252.4392604827881
40,POST,/api/events/watch,333.4677219390869
40,POST,/api/events/quickAdd,330.25598526000977
40,GET,/api/events,334.0921401977539
40,GET,/api/events,335.3302478790283
40,POST,/api/events/quickAdd,333.47439765930176
40,POST,/api/events/import,330.89590072631836
40,POST,/api/events/import,329.1909694671631
40,POST,/api/events,330.00946044921875
40,POST,/api/events/quickAdd,332.3531150817871
40,POST,/api/events/quickAdd,331.26115798950195
40,POST,/api/events/import,334.4533443450928
40,POST,/api/events,333.40930938720703
40,POST,/api/events/watch,333.6780071258545
40,POST,/api/events/watch,331.9814205169678
40,POST,/api/events/import,329.15401458740234
40,POST,/api/events/import,329.9736976623535
40,POST,/api/events,333.0214023590088
40,POST,/api/events,334.5932960510254
40,POST,/api/events,333.90092849731445
40,POST,/api/events/import,334.82980728149414
40,POST,/api/events/import,333.0249786376953
40,POST,/api/events/watch,330.48534393310547
40,POST,/api/events/watch,335.357666015625
40,POST,/api/events/quickAdd,329.5247554779053
40,POST,/api/events/quickAdd,335.54816246032715
40,GET,/api/events,333.0838680267334
40,GET,/api/events,335.8316421508789
40,GET,/api/events,335.831880569458
40,POST,/api/events,332.9331874847412
40,POST,/api/events/watch,329.5924663543701
50,GET,/api/events,364.14551734924316
50,POST,/api/events/quickAdd,368.5128688812256
50,POST,/api/events/watch,364.93515968322754
50,POST,/api/events/quickAdd,363.9969825744629
50,POST,/api/events/watch,368.11113357543945
50,POST,/api/events/quickAdd,366.93382263183594
50,POST,/api/events/watch,363.71922492980957
50,POST,/api/events/watch,367.2623634338379
50,POST,/api/events/quickAdd,366.58334732055664
50,POST,/api/events/import,368.7169551849365
50,POST,/api/events/import,364.2306327819824
50,POST,/api/events/watch,367.2447204589844
50,POST,/api/events/watch,368.96419525146484
50,POST,/api/events/watch,363.83581161499023
50,GET,/api/events,366.64557456970215
50,POST,/api/events,364.54272270202637
50,POST,/api/events/import,364.5758628845215
50,GET,/api/events,365.5831813812256
50,POST,/api/events/watch,366.84107780456543
50,POST,/api/events/watch,368.3779239654541
50,GET,/api/events,367.28906631469727
50,POST,/api/events,365.5838966369629
50,POST,/api/events/watch,368.11256408691406
50,POST,/api/events/quickAdd,365.3607368469238
50,POST,/api/events/import,367.1705722808838
50,POST,/api/events/import,366.030216217041
50,POST,/api/events,363.6763095855713
50,GET,/api/events,365.60606956481934
50,POST,/api/events/quickAdd,362.60008811950684
50,POST,/api/events/import,364.8066520690918
